gold_id,span,type,our_status,our_uri,our_label,our_score,job_id,company,title,city,langs,context,judgment,gold_uri,gold_notes
185,售后满意度,T,no_match,custom:transversal/7f1f1d911296,[CUSTOM] 售后满意度 (self-defined),0.4843,2934,江苏常宝钢管股份有限公司,俄语,常州,俄语,"任职资格：
1.具备无障碍通同客户进行@@口头##[S]和@@书面交流能力##[S]；
2.热爱销售，有@@团队精神##[T]，有强烈的@@进取心##[T]，对工作认真、细致、负责；
3.能吃苦耐劳，具备@@开拓创新精神##[T]，@@抗压能力##[T]强。
岗位职责：
1.利用各类资源，自主@@开发客户##[S]，@@维护现有客户##[S]，@@挖掘客户潜在的其他需求##[S]，直至成交；处理客",,,
186,语言组织能力,T,no_match,custom:transversal/e7474380fcf1,[CUSTOM] 语言组织能力 (self-defined),0.0,360,南京奥联汽车电子电器股份有限公司,韩语翻译,北京,韩语,"【工作内容】
- 负责韩国客户会议现场@@同声翻译##[S]
【任职要求】
- 具备良好的@@韩语##[L]听、说、读、写能力，有较高的@@翻译技巧##[S]和@@专业素养##[T]；
- 拥有@@韩语翻译证书##[L]者优先考虑；
- 熟悉@@商务沟通##[T]和@@文档撰写##[S]，具备较强的@@语言组织能力##[T]和@@逻辑思维能力##[T]；
- 工作认真负责，具有良好的@@团队合作精",,,
187,口头沟通,T,no_match,custom:transversal/3d9440d43534,[CUSTOM] 口头沟通 (self-defined),0.4399,3033,成都长城开发科技股份有限公司,海外现场项目助理（俄语）,成都,俄语,"【岗位职责】
1.负责在项目现场与业主日常工作@@沟通##[T]，如日常信函的@@起草##[S]，现场会议记录及@@翻译工作##[S]；
2.协助项目经理及施工经理@@管理##[S]及@@协调分包商施工工作##[S]；
3.负责处理产品发货及现场验收事宜，如产品发货排期及跟单文件的@@核对##[S]，现场安排业主进行@@验收##[S]；
4.负责日常业主收款及分包商付款流程的协助，如@@开立收款发",,,
188,互动,T,no_match,custom:transversal/a30b999b1541,[CUSTOM] 互动 (self-defined),0.0,343,周大生珠宝股份有限公司,Tik Tok主播（泰语）-J4444Y,深圳,泰语,"岗位职责
1. 负责公司珠宝产品海外Tik Tok平台的@@直播##[S]工作，@@讲解产品的特点##[S]，与粉丝@@互动##[T]，@@引导销售##[S]；
2.根据营销节点方案，负责@@统筹和制定月度/直播方案##[S]和@@直播销量规划##[S]；
3.针对直播中出现的各项异常问题及时@@总结复盘##[S]，并@@给出解决方案##[S]；
4.根据业务需求和对标同类型直播，快速@@迭代直播",,,
189,擅长维护客户关系,T,no_match,custom:transversal/7368ce42e9b1,[CUSTOM] 擅长维护客户关系 (self-defined),0.4375,3526,浙江宇视科技有限公司,海外销售经理（东南亚）,杭州,通用小语种,"岗位职责:
1、负责公司在东南亚某个市场的推广工作，包括@@建设产品品牌##[S]，@@拓展和维护客户##[S]；
2、负责区域客户的@@项目支持和跟踪##[S]；
3、完成东南亚某个市场@@销售目标##[S]和@@市场目标##[S]，@@收回销售货款##[S]；
4、@@跟进产品售后服务##[S]，@@制定销售预测##[S]。
任职要求:
1、有相关行业销售经验者优先；
2、本科及以上学历，计算",,,
190,内外部资源整合能力,T,no_match,custom:transversal/1d23e11d6cda,[CUSTOM] 内外部资源整合能力 (self-defined),0.4273,3196,乐歌人体工学科技股份有限公司,采购寻源工程师（越南） (MJ001726),宁波,越南语,"岗位职责：
1、负责@@ODM厂商的开发及导入工作##[S]，包括@@寻源##[S]、@@评审##[S]、@@审厂##[S]、@@商务条件谈判##[S]、@@合同签订##[S]以及@@供应商建档##[S]等；
2、负责新项目委外工厂的@@评审与选定工作##[S]；
3、负责委外工厂的@@试产费用、量产价格、异常费用的核算与谈判##[S]，熟知@@整机BOM成本管理模型##[K]，熟悉@@各类物料资",,,
191,亲和力强,T,no_match,custom:transversal/5a33b8980c7a,[CUSTOM] 亲和力强 (self-defined),0.4096,1677,中材宁锐（南京）国际物流有限公司,国际物流操作,南京,法语,"岗位职责：
1.负责跟进部门日常@@物流操作##[S]，包括：@@货物卸船##[S]、@@清关##[S]、@@运输##[S]等；
2.@@控制业务操作成本##[S]，对接客户做好@@业务款项对账##[S]，@@收款##[S]，并及时@@完成结单##[S]；
3.@@更新并发送业务日报及周报##[S]
4.参与@@制定部门物流运作预算##[S]；
5.@@制定物流解决方案##[S]，提升@@客户满意",,,
192,演讲表达能力,T,no_match,custom:transversal/75d128b4e2af,[CUSTOM] 演讲表达能力 (self-defined),0.4996,2319,深圳市星源材质科技股份有限公司,工艺技术员,佛山,通用小语种,"岗位职责：
1.相应区域@@技术点检##[S]、@@工艺和产品质量监督##[S]，及时发现现场问题；
2.相应区域@@质量标准##[K]、@@工艺标准##[K]、@@操作标准##[K]的@@制定##[S]、@@修改##[S]及@@监督执行##[S]；
3.相应区域@@设备有效利用率##[K]、@@收得率##[K]、@@合格率##[K]及影响因素等@@工艺技术分析##[S]；
4.对相应区域的@@设",,,
193,控制,T,no_match,custom:transversal/06ea661a71b8,[CUSTOM] 控制 (self-defined),0.4218,3111,广州福耀玻璃有限公司,产品质量工程师,广州,"日语, 韩语","岗位概述: 
识别客户要求并转化为内部质量控制标准；对前期产品进行质量策划，推动新产品成功进入量产；对前期产品进行产品和过程确认，反馈、评定、纠正措施及经验交流总结。 
岗位职责: 
1、负责新产品立项初期客户标准的消化、转换。参与客户图纸的评审，并与PE协同制定产品特殊特性的清单，并制定产品质量标准，包括外观标准； 
2、负责主导完成法规、客户要求的产品认证； 
3、负责测量系统、实验设备、实验",,,
194,更新意识,T,no_match,custom:transversal/4f16bd98e652,[CUSTOM] 更新意识 (self-defined),0.4567,76,上海微创软件股份有限公司,英语技术支持,上海,通用小语种,"项目描述：
Office&nbsp;365&nbsp;Technical&nbsp;Support&nbsp;team负责微软Office365产品相关的售后技术问题。涉及包括Exchange&nbsp;Online,&nbsp;SharePoint&nbsp;Online,&nbsp;OneDrive&nbsp;For&nbsp;Business,&nbsp;Teams等产品。主要面向微软全球企",,,
195,专注,T,no_match,custom:transversal/756ea99d9fbd,[CUSTOM] 专注 (self-defined),0.0,1854,南昌同兴达精密光电有限公司,QS体系工程师,南昌,"日语, 通用小语种","岗位职责：
1、负责公司@@IATF16949##[K]、及@@环境管理体系##[K]的建立及维护，确保流程与实际运行的一致；
2、主导客户及第三方的审核，以及审核问题点的闭环管理；
3、体系内审、管理评审的策划及体系运行指标的收集监控；
4、主导持续改善的策划及运行；
5、 文控的管理；
6、客户及法律法规HSF要求之获得及整理，厂内HS要求之制定；
7、产线HS物质鉴别和处理，及原材及成品之H",,,
196,市场捕捉和判别能力,T,no_match,custom:transversal/7592abc27a1b,[CUSTOM] 市场捕捉和判别能力 (self-defined),0.4516,2279,合肥芯碁微电子装备股份有限公司,（社招）销售工程师,,"日语, 泰语, 通用小语种","岗位职责：
1、@@执行公司销售策略##[S]，运用@@销售技巧##[S]创造销售机遇，@@开发新客户##[S]，达成销售目标；
2、根据销售任务@@制定销售计划##[S]，并定期@@提交销售报告##[S]；
3、@@客户拜访##[S]、@@营销推广##[S]，开展各类销售活动，全面负责客户的整个销售进程；
4、协同客户服务，为客户提供专业的@@解决方案##[S]、@@售后服务##[S]和@@技术",,,
197,风险意识和危机处理能力较强,T,no_match,custom:transversal/1b0b64568cdd,[CUSTOM] 风险意识和危机处理能力较强 (self-defined),0.4754,477,深圳市瑞凌实业集团股份有限公司,海外区域经理（上市公司/周末双休）,深圳,"德语, 法语, 西班牙语, 通用小语种","岗位职责：
1.负责海外区域渠道销售的开拓和管理工作，引导客户需求，开拓新客户，维护好新老客户关系；
2.承接所负责海外区域的销售目标；
3.负责海外区域的团队管理工作。
任职要求：
1.本科以上学历，具有优秀的@@外语技能##[L]（@@英语##[L]和@@西班牙语##[L]/@@德语##[L]/@@法语##[L]双语优先），
2.5年以上销售工作及市场开发经验，良好的@@沟通能力##[T]。
",,,
198,读写能力,T,no_match,custom:transversal/a3dce9b670ae,[CUSTOM] 读写能力 (self-defined),0.4287,1400,广州华智汽车部件有限公司,财务,广州,泰语,"岗位职责：
1、费用报销 ：按照公司报销制度，依据经审核的原始凭证，准确、及时办理各项报销业务。
2、会计核算：监督现金及银行存款的收付业务和转账业务；严格按照财务制度负责全公司日常费用报支的审核，确保费用归属正确性。
3、收入管理：计提客户年降及模具费、面套收入, 核算技术提成费及入账SAP, 客户对账开票及入账,客户价格审核,客户年度补差核对及清算影响损益金额,客户模摊。
4、总账及报表出具：",,,
199,建立良好关系,T,no_match,custom:transversal/4c194098c32f,[CUSTOM] 建立良好关系 (self-defined),0.449,4591,广东日出东方空气能有限公司,推广经理,佛山,通用小语种,主要职责：统筹负责25年展会，包括广交会和海外ISH等展会，负责从@@策划##[S]到@@实施##[S]的全方位@@展会运营##[S]工作。具体职责包括@@展会预定与规划##[S]，进行@@市场调研##[S]，@@分析行业展会信息##[S]，@@选择适合公司的展会##[S]。@@制定展会整体规划##[S]，包括目标、主题和时间安排。根据展会主题与公司品牌，@@设计符合品牌形象的展位##[S]。全程,,,
200,领导项目团队按时、按预算完成研发任务,T,no_match,custom:transversal/d1af1de83aa5,[CUSTOM] 领导项目团队按时、按预算完成研发任务 (self-defined),0.0,4147,深圳市铭利达精密技术股份有限公司,技术专家（汽车液冷板）,东莞,通用小语种,"任职要求：
1. 教育背景： 本科或以上学历，专业领域为@@热能与动力工程##[K]、@@材料科学##[K]、@@机械工程##[K]或相关领域。
2. 工作经验：至少8年以上的@@汽车液冷板或相关热管理系统研发经验##[S]。
在汽车行业有丰富的@@研发背景##[S]，特别是新能源汽车或高性能汽车领域。
3. 专业技能：熟悉@@汽车液冷板的设计原理##[K]、@@制造工艺##[K]和@@性能要求#",,,
